agent_id,c,alpha,beta,acbar,sigma,pro,cbar,wtp_wta_max
1,0.7808888802960995,29.49965386845093,1.8888509372335522,7.808888802960994,0.00763299874223078,1,7.808888802960994,115.17975839228572
2,0.6834254368197099,24.517937983845123,1.7937536900834614,6.834254368197099,0.014313316046371838,1,6.834254368197099,83.78091238263956
3,1.1735882441904721,30.110147377065246,1.2828241730486525,11.735882441904721,0.025784855490506305,1,11.735882441904721,176.68457496283173
4,1.326529206526393,31.948150018821302,1.2042007767955487,13.265292065263928,0.038751355616758555,1,13.265292065263928,211.90077047226592
5,0.7657614503096313,20.379405219517892,1.3306627809011276,7.657614503096313,0.04623648741277784,1,7.657614503096313,78.02881448672845
6,1.1442001864089508,28.178377684463218,1.231356978401677,11.442001864089507,0.05742076574493707,1,11.442001864089507,161.20852499632312
7,0.6910728639447865,22.807720505216793,1.6501675651844887,6.910728639447864,0.0641758347878977,1,6.910728639447864,78.808983647962
8,1.1860719180685941,39.91538957010669,1.6826715548204332,11.86071918068594,0.07576939910575554,1,11.86071918068594,236.71261333935797
9,0.9139691530954761,34.50248872138985,1.8875083805911343,9.13969153095476,0.08470322512383152,1,9.13969153095476,157.67105198187448
10,0.9729921802968469,33.90911069576973,1.742517123078241,9.729921802968468,0.09421398686702612,1,9.729921802968468,164.9664977390206
11,1.584163735654273,36.47889634235575,1.151361299382657,15.84163735654273,0.10969880180913624,1,15.84163735654273,288.9427235112564
12,1.1160921225897071,29.082999989053953,1.302894241452563,11.160921225897072,0.12060833065876028,1,11.160921225897072,162.29653594529827
13,1.2674734909281236,39.56544660504655,1.5607997677361385,12.674734909281234,0.13299757553877034,1,12.674734909281234,250.74077364314311
14,1.1992220546834589,33.99203688641851,1.4172536584724043,11.992220546834588,0.14471967924139104,1,11.992220546834588,203.82000158903364
15,1.5734716345855093,36.79051019528549,1.1690871759813137,15.734716345855093,0.1600999814979335,1,15.734716345855093,289.44412107105353
16,0.7926036717480676,30.266598317742975,1.9093147935456034,7.926036717480676,0.1678474894753124,1,7.926036717480676,119.94708478983483
17,1.0380336631290785,29.21225056828861,1.40709553099802,10.380336631290785,0.17799401588256905,1,10.380336631290785,151.61649732822565
18,1.078574616619078,37.948188434779304,1.7591823435328224,10.78574616619078,0.18853682024281782,1,10.78574616619078,204.6497639621531
19,0.9003461231419652,31.429061178642527,1.7453877109485174,9.003461231419651,0.19733748445884444,1,9.003461231419651,141.4851669309122
20,0.6412685459891627,21.223238895878545,1.6547855830930787,6.412685459891627,0.20360572841579697,1,6.412685459891627,68.04897773970339
21,0.7946297979742629,28.775371006915336,1.810614897671339,7.946297979742629,0.21137304128389256,1,7.946297979742629,114.32883624929798
22,0.8925115328796166,30.661733789572327,1.7177219934987684,8.925115328796165,0.22009712428698688,1,8.925115328796165,136.82975512638964
23,0.8560189110000259,20.88582102716561,1.2199392302423664,8.560189110000259,0.2284645007932465,1,8.560189110000259,89.39328885507874
24,1.1043680258472752,32.08454716821684,1.4526202505546761,11.043680258472751,0.23925942945077303,1,11.043680258472751,177.16574008183704
25,1.0865815822043963,30.70284393477523,1.4128181646741615,10.865815822043961,0.24988049995078118,1,10.865815822043961,166.8057237041136
26,1.1721404595204086,31.243847664958665,1.3327689276139465,11.721404595204085,0.261337887652146,1,11.721404595204085,183.11088979595146
27,1.484698495607114,39.89194615612704,1.3434359324185436,14.84698495607114,0.27585045408190983,1,14.84698495607114,296.13756222420903
28,1.264300131042562,25.891486480298717,1.0239454163050743,12.643001310425618,0.2882086801414112,1,12.643001310425618,163.6730487496419
29,0.768020348559251,30.300812960972713,1.9726569105763136,7.68020348559251,0.2957158921180212,1,7.68020348559251,116.35820465957467
30,1.335245647401489,37.93462736545811,1.4205111785716131,13.35245647401489,0.3087675933323093,1,13.35245647401489,253.26023037762678
31,0.5353184363698639,20.517208657585563,1.9163555057731796,5.353184363698639,0.31400020075521784,1,5.353184363698639,54.91620028626469
32,1.5244211587016367,32.8150992499322,1.0763134276449273,15.244211587016366,0.32890104654852387,1,15.244211587016366,250.12015810745427
33,0.6425552876738552,24.63472098645498,1.9169339556473268,6.425552876738551,0.3351818680922607,1,6.425552876738551,79.14585115108368
34,0.7088818475171766,21.95888052790326,1.5488392462589604,7.088818475171766,0.3421110156150646,1,7.088818475171766,77.83125899014509
35,1.3806777920608346,36.91936960604148,1.3370016457979923,13.806777920608345,0.3556068049855448,1,13.806777920608345,254.86876855973614
36,0.9117580461142816,28.24779656636907,1.5490840298451525,9.117580461142815,0.36451901797104697,1,9.117580461142815,128.77577902193187
37,1.1794844038071346,27.30554800749681,1.1575205199560112,11.794844038071346,0.376048190940352,1,11.794844038071346,161.03234006124737
38,0.6115954208205071,22.112741555958678,1.807791621975567,6.11595420820507,0.3820263873210034,1,6.11595420820507,67.6202573870583
39,0.7038135368913816,20.81857809255155,1.4789839212601312,7.0381353689138155,0.38890599334103004,1,7.0381353689138155,73.26198540184069
40,1.533002710378251,37.619367539773606,1.2269830733205767,15.33002710378251,0.4038907217132878,1,15.33002710378251,288.3529620059427
41,1.032998062733215,29.068855867589523,1.407014055315655,10.32998062733215,0.41398802635230336,1,10.32998062733215,150.14035898545512
42,1.354828209848388,32.321828215582414,1.192838618971456,13.548282098483877,0.4272311423482569,1,13.548282098483877,218.95262330172315
43,0.7547456427923952,27.653334982906046,1.831963870675338,7.547456427923952,0.4346085973069625,1,7.547456427923952,104.35617043513426
44,0.9948221595588871,35.04138912711682,1.761188609964945,9.94822159558887,0.44433274178418564,1,9.94822159558887,174.29975202690832
45,1.1051069220414411,34.38055791449756,1.5555308372780376,11.05106922041441,0.4551348929721682,1,11.05106922041441,189.97096267478952
46,0.9539666125807931,37.128014594155715,1.9459808186427114,9.53966612580793,0.4644596844216229,1,9.53966612580793,177.09443157118486
47,1.8152043244045286,37.68908688854351,1.0381499862531256,18.152043244045284,0.4822028648851709,1,18.152043244045284,342.06696751471094
48,1.0152687317585936,39.499179592891984,1.9452573667108632,10.152687317585935,0.4921268696290995,1,10.152687317585935,200.5114098539018
49,0.7803260518746964,22.654435793976837,1.4516006315277203,7.8032605187469635,0.49975436686049945,1,7.8032605187469635,88.38923220281373
50,1.5106335189995377,36.0220467715505,1.1922827846229436,15.106335189995376,0.5145204418315285,1,15.106335189995376,272.0805563803663
51,1.4106328720256096,38.822761145364446,1.3760760122375637,14.106328720256096,0.5283090348178162,1,14.106328720256096,273.82331527224846
52,1.6364445818195028,37.84046175114543,1.1561791389559926,16.364445818195026,0.5443048823064144,1,16.364445818195026,309.6190930310503
53,0.5459977485198894,20.50751509307989,1.8779853166677345,5.459977485198893,0.5496418774063228,1,5.459977485198893,55.98528534279634
54,0.5979337812119875,20.657668839788666,1.727421119937095,5.979337812119875,0.5554865345849443,1,5.979337812119875,61.75959020199944
55,0.9446345444142898,31.087017723715316,1.6454520908395573,9.446345444142898,0.5647201073394289,1,9.446345444142898,146.82935412320384
56,0.6077813583313209,23.849460917102803,1.9620099062088794,6.077813583313208,0.5706610221875635,1,6.077813583313208,72.47628875833246
57,0.9970563980180105,29.150770372752415,1.4618415984642148,9.970563980180104,0.5804070058019273,1,9.970563980180104,145.3248105365333
58,0.9907808032342275,39.53249334713763,1.9950171227627167,9.907808032342274,0.5900916470047135,1,9.907808032342274,195.84017756164386
59,1.0009610531332018,22.69758867925752,1.1337898017215395,10.009610531332017,0.5998757976724637,1,10.009610531332017,113.59701133986921
60,0.6744543197314427,23.772276914452608,1.7623340987658263,6.744543197314426,0.6064684244905715,1,6.744543197314426,80.16657427402306
61,1.5622906162660548,35.33785389993988,1.1309628801457872,15.622906162660547,0.6217394350144196,1,15.622906162660547,276.0399877342844
62,1.0762483420789237,23.952496491804272,1.1127773932518532,10.762483420789238,0.6322595006072367,1,10.762483420789238,128.89417318977792
63,0.9782621042297763,35.480940718588556,1.8134680146137359,9.782621042297762,0.6418217745742145,1,9.782621042297762,173.54829863709196
64,1.48852035980517,35.293073109606304,1.1855085782711685,14.8852035980517,0.6563716987963004,1,14.8852035980517,262.6722894187067
65,0.6138669483770807,21.645760071706214,1.7630660950986607,6.138669483770806,0.662372098805944,1,6.138669483770806,66.43808340260375
66,0.982077556871155,24.58113390016417,1.2514863886350436,9.82077556871155,0.6719716678938381,1,9.82077556871155,120.70289962897976
67,0.6621168434807766,20.45136403509343,1.5443923709582537,6.621168434807766,0.6784436988844473,1,6.621168434807766,67.7059629989617
68,1.0692120502869105,30.04401245779596,1.4049604308955368,10.692120502869104,0.6888949864375795,1,10.692120502869104,160.6171007942275
69,1.1461650106342176,27.180091728120527,1.1856971498842355,11.461650106342177,0.7000984704483169,1,11.461650106342177,155.76435062300138
70,1.0339864746166394,38.965270497818594,1.8842253479314297,10.339864746166393,0.7102054365729207,1,10.339864746166393,201.44781337261594
71,0.6628161748012706,23.13246653222449,1.7450137316851237,6.628161748012706,0.7166843033569757,1,6.628161748012706,76.66286490303726
72,1.814982138184262,39.25078203823969,1.081299402690178,18.149821381842617,0.7344253120042992,1,18.149821381842617,356.19734154584347
73,0.5564642758178893,20.420489186239227,1.8348427808977732,5.564642758178892,0.7398646148610689,1,5.564642758178892,56.816363634338245
74,1.3638714121733588,38.122234251107486,1.3975743574813582,13.638714121733587,0.7531961259586996,1,13.638714121733587,259.9691273163078
75,0.9908009400439914,26.267226768346127,1.3255552001787496,9.908009400439914,0.7628809639939002,1,9.908009400439914,130.12796487213018
76,1.0405113849514813,37.24437715962574,1.789715023702621,10.405113849514812,0.7730517095289113,1,10.405113849514812,193.76599230008748
77,1.0109830126387152,36.33193743665233,1.7968619147132945,10.109830126387152,0.782933822411556,1,10.109830126387152,183.65485782354048
78,0.5367053174134591,21.135354308845752,1.9689905822717806,5.367053174134591,0.7881799862591089,1,5.367053174134591,56.71728521487489
79,1.048057822159994,39.200646468851836,1.8701566669318535,10.480578221599941,0.7984244963810855,1,10.480578221599941,205.4227208270436
80,0.74752322093621,28.896397365887594,1.932809346691417,7.4752322093621,0.8057313539240317,1,7.4752322093621,108.00364016200454
81,1.1535829893588319,31.55346702657067,1.3676288276454334,11.535829893588318,0.8170073468713202,1,11.535829893588318,181.9977140857336
82,1.4731621295612272,37.978064991484196,1.2889981431573911,14.731621295612271,0.8314071481308529,1,14.731621295612271,279.73923549734775
83,0.8191507589992604,20.520424223978488,1.2525425874626466,8.191507589992604,0.8394141474247446,1,8.191507589992604,84.04660539029393
84,0.670460652419394,22.959196732565093,1.7121956858851877,6.70460652419394,0.8459677371169066,1,6.70460652419394,76.96619010170406
85,0.9969590326164198,35.18622081411397,1.7646773670213527,9.969590326164198,0.8557127690081678,1,9.969590326164198,175.396103321334
86,0.8301607774785156,27.31568403426153,1.6452044456514,8.301607774785156,0.863827388552936,1,8.301607774785156,113.38204747620014
87,1.1123674011919407,32.808886551964726,1.4747324722393365,11.123674011919405,0.8747005091574669,1,11.123674011919405,182.47767934905104
88,1.1842455783611416,32.40521859317957,1.368179843154856,11.842455783611417,0.8862762214492022,1,11.842455783611417,191.8786841739958
89,0.7862685090386146,25.860663197246566,1.644518564584692,7.862685090386146,0.8939618047530286,1,7.862685090386146,101.66712547424414
90,0.7909903991797935,29.1424222306796,1.842147658233174,7.909903991797934,0.9016935433837113,1,7.909903991797934,115.25688096655671
91,1.0865998380194923,33.74133513813498,1.5526109041040415,10.865998380194922,0.9123147923298687,1,10.865998380194922,183.31664647829433
92,0.8745864964781083,32.15598745368953,1.8383537582148355,8.745864964781083,0.9208636624649615,1,8.745864964781083,140.61596203958163
93,0.5941384755158096,22.901693771803615,1.9273027009335821,5.941384755158095,0.9266712214541528,1,5.941384755158095,68.03388712154654
94,1.1882183355176033,34.53311609254595,1.453146911653357,11.882183355176032,0.9382857664801523,1,11.882183355176032,205.16440861860553
95,0.6859829216690008,20.758878315543893,1.5130754469103556,6.859829216690007,0.9449910825762221,1,6.859829216690007,71.20117998734031
96,1.3398320286911183,39.171024185532424,1.4617886177791477,13.398320286911183,0.9580876145513245,1,13.398320286911183,262.41296400205385
97,0.7816635315200782,22.233820961573134,1.422211735932958,7.816635315200781,0.9657281853207251,1,7.816635315200781,86.89683506004197
98,1.9216088345159847,39.59816451672726,1.03033884434397,19.216088345159847,0.9845114439725302,1,19.216088345159847,380.46091382980245
99,0.6794347082677503,21.24224388087978,1.5632292273556239,6.794347082677503,0.9911527528763902,1,6.794347082677503,72.1635888707898
100,0.9051117566461784,23.747147390512033,1.3118350974969792,9.051117566461784,1.0,1,9.051117566461784,107.4691114498103
